bill_id,account_id,billing_month,bill_date,service_amount,tax_amount,adjustment_amount,total_due,load_timestamp
531270,302050,2025-01,2025-01-01,179.99,8.83,4.99,193.81,2025-01-04 00:00:00
531271,302050,2025-02,2025-02-01,179.99,11.33,-5.0,186.32,2025-02-01 00:00:00
531272,302050,2025-03,2025-03-01,179.99,10.72,-5.0,185.71,2025-03-01 00:00:00
531273,302050,2025-04,2025-04-01,179.99,10.71,0.0,190.7,2025-04-01 00:00:00
531274,302050,2025-05,2025-05-01,179.99,6.41,4.99,191.39,2025-05-04 00:00:00
531275,302050,2025-06,2025-06-01,179.99,10.87,0.0,190.86,2025-06-04 00:00:00
531276,302050,2025-07,2025-07-01,179.99,11.77,0.0,191.76,2025-07-01 00:00:00
531277,302050,2025-08,2025-08-01,179.99,8.33,4.99,193.31,2025-08-03 00:00:00
531278,302050,2025-09,2025-09-01,179.99,12.08,0.0,192.07,2025-09-02 00:00:00
531279,302050,2025-10,2025-10-01,179.99,7.12,0.0,187.11,2025-10-04 00:00:00
531280,302050,2025-11,2025-11-01,179.99,8.36,4.99,193.34,2025-11-04 00:00:00
531281,302050,2025-12,2025-12-01,179.99,12.83,0.0,192.82,2025-12-04 00:00:00
531282,302050,2026-01,2026-01-01,179.99,8.66,0.0,188.65,2026-01-01 00:00:00
531283,302050,2026-02,2026-02-01,179.99,9.71,9.99,199.69,2026-02-03 00:00:00
531284,302050,2026-03,2026-03-01,179.99,7.45,4.99,192.43,2026-03-03 00:00:00
531285,302050,2026-04,2026-04-01,179.99,7.56,0.0,187.55,2026-04-02 00:00:00
531286,302050,2026-05,2026-05-01,179.99,9.91,0.0,189.9,2026-05-04 00:00:00
531287,302050,2026-06,2026-06-01,179.99,11.48,0.0,191.47,2026-06-03 00:00:00
531288,302051,2025-01,2025-01-01,79.99,2.96,0.0,82.95,2025-01-01 00:00:00
531289,302051,2025-02,2025-02-01,79.99,4.85,4.99,89.83,2025-02-02 00:00:00
531290,302051,2025-03,2025-03-01,79.99,3.23,4.99,88.21,2025-03-03 00:00:00
531291,302051,2025-04,2025-04-01,79.99,3.84,0.0,83.83,2025-04-02 00:00:00
531292,302051,2025-05,2025-05-01,79.99,5.19,-5.0,80.18,2025-05-01 00:00:00
531293,302051,2025-06,2025-06-01,79.99,5.88,9.99,95.86,2025-06-04 00:00:00
531294,302051,2025-07,2025-07-01,79.99,5.21,9.99,95.19,2025-07-03 00:00:00
531295,302051,2025-08,2025-08-01,79.99,3.54,9.99,93.52,2025-08-01 00:00:00
531296,302051,2025-09,2025-09-01,79.99,4.06,-5.0,79.05,2025-09-02 00:00:00
531297,302051,2025-10,2025-10-01,79.99,5.05,-5.0,80.04,2025-10-02 00:00:00
531298,302051,2025-11,2025-11-01,79.99,5.72,0.0,85.71,2025-11-02 00:00:00
531299,302051,2025-12,2025-12-01,79.99,3.34,4.99,88.32,2025-12-02 00:00:00
531300,302051,2026-01,2026-01-01,79.99,3.9,-5.0,78.89,2026-01-01 00:00:00
531301,302051,2026-02,2026-02-01,79.99,5.29,9.99,95.27,2026-02-03 00:00:00
531302,302051,2026-03,2026-03-01,79.99,3.51,-5.0,78.5,2026-03-01 00:00:00
531303,302051,2026-04,2026-04-01,79.99,3.77,9.99,93.75,2026-04-03 00:00:00
531304,302051,2026-05,2026-05-01,79.99,3.4,0.0,83.39,2026-05-03 00:00:00
531305,302051,2026-06,2026-06-01,79.99,4.83,0.0,84.82,2026-06-04 00:00:00
531306,302052,2025-01,2025-01-01,79.99,3.08,0.0,83.07,2025-01-01 00:00:00
531307,302052,2025-02,2025-02-01,79.99,4.93,9.99,94.91,2025-02-03 00:00:00
531308,302052,2025-03,2025-03-01,79.99,3.01,-5.0,78.0,2025-03-01 00:00:00
531309,302052,2025-04,2025-04-01,79.99,4.85,-5.0,79.84,2025-04-02 00:00:00
531310,302052,2025-05,2025-05-01,79.99,3.01,4.99,87.99,2025-05-01 00:00:00
531311,302052,2025-06,2025-06-01,79.99,5.45,-5.0,80.44,2025-06-03 00:00:00
531312,302052,2025-07,2025-07-01,79.99,4.76,0.0,84.75,2025-07-02 00:00:00
531313,302052,2025-08,2025-08-01,79.99,3.3,0.0,83.29,2025-08-02 00:00:00
531314,302052,2025-09,2025-09-01,79.99,5.51,0.0,85.5,2025-09-03 00:00:00
531315,302052,2025-10,2025-10-01,79.99,3.29,0.0,83.28,2025-10-04 00:00:00
531316,302052,2025-11,2025-11-01,79.99,4.23,0.0,84.22,2025-11-01 00:00:00
531317,302052,2025-12,2025-12-01,79.99,3.16,-5.0,78.15,2025-12-04 00:00:00
531318,302052,2026-01,2026-01-01,79.99,4.2,0.0,84.19,2026-01-03 00:00:00
531319,302052,2026-02,2026-02-01,79.99,5.49,-5.0,80.48,2026-02-02 00:00:00
531320,302052,2026-03,2026-03-01,79.99,3.22,0.0,83.21,2026-03-02 00:00:00
531321,302052,2026-04,2026-04-01,79.99,4.16,0.0,84.15,2026-04-03 00:00:00
531322,302052,2026-05,2026-05-01,79.99,3.52,0.0,83.51,2026-05-01 00:00:00
531323,302052,2026-06,2026-06-01,79.99,3.75,0.0,83.74,2026-06-03 00:00:00
531324,302053,2025-01,2025-01-01,99.99,4.02,4.99,109.0,2025-01-04 00:00:00
531325,302053,2025-02,2025-02-01,99.99,5.12,4.99,110.1,2025-02-01 00:00:00
531326,302053,2025-03,2025-03-01,99.99,6.42,-5.0,101.41,2025-03-03 00:00:00
531327,302053,2025-04,2025-04-01,99.99,6.41,4.99,111.39,2025-04-02 00:00:00
531328,302053,2025-05,2025-05-01,99.99,3.8,0.0,103.79,2025-05-03 00:00:00
531329,302053,2025-06,2025-06-01,99.99,7.13,0.0,107.12,2025-06-03 00:00:00
531330,302053,2025-07,2025-07-01,99.99,3.89,0.0,103.88,2025-07-03 00:00:00
531331,302053,2025-08,2025-08-01,99.99,4.35,0.0,104.34,2025-08-03 00:00:00
531332,302053,2025-09,2025-09-01,99.99,3.85,0.0,103.84,2025-09-02 00:00:00
531333,302053,2025-10,2025-10-01,99.99,4.63,0.0,104.62,2025-10-01 00:00:00
531334,302053,2025-11,2025-11-01,99.99,6.45,0.0,106.44,2025-11-02 00:00:00
531335,302053,2025-12,2025-12-01,99.99,7.35,0.0,107.34,2025-12-01 00:00:00
531336,302053,2026-01,2026-01-01,99.99,4.05,4.99,109.03,2026-01-04 00:00:00
531337,302053,2026-02,2026-02-01,99.99,7.32,0.0,107.31,2026-02-03 00:00:00
531338,302053,2026-03,2026-03-01,99.99,6.7,0.0,106.69,2026-03-02 00:00:00
531339,302053,2026-04,2026-04-01,99.99,7.29,9.99,117.27,2026-04-03 00:00:00
531340,302053,2026-05,2026-05-01,99.99,4.5,-5.0,99.49,2026-05-04 00:00:00
531341,302053,2026-06,2026-06-01,99.99,4.96,-5.0,99.95,2026-06-03 00:00:00
531342,302054,2025-01,2025-01-01,129.99,9.25,0.0,139.24,2025-01-01 00:00:00
531343,302054,2025-02,2025-02-01,129.99,8.94,0.0,138.93,2025-02-03 00:00:00
531344,302054,2025-03,2025-03-01,129.99,7.0,0.0,136.99,2025-03-02 00:00:00
531345,302054,2025-04,2025-04-01,129.99,7.58,0.0,137.57,2025-04-04 00:00:00
531346,302054,2025-05,2025-05-01,129.99,7.21,4.99,142.19,2025-05-01 00:00:00
531347,302054,2025-06,2025-06-01,129.99,9.55,9.99,149.53,2025-06-03 00:00:00
531348,302054,2025-07,2025-07-01,129.99,5.63,9.99,145.61,2025-07-04 00:00:00
531349,302054,2025-08,2025-08-01,129.99,8.25,0.0,138.24,2025-08-04 00:00:00
531350,302054,2025-09,2025-09-01,129.99,9.24,0.0,139.23,2025-09-04 00:00:00
531351,302054,2025-10,2025-10-01,129.99,9.37,-5.0,134.36,2025-10-03 00:00:00
531352,302054,2025-11,2025-11-01,129.99,4.98,-5.0,129.97,2025-11-02 00:00:00
531353,302054,2025-12,2025-12-01,129.99,5.57,0.0,135.56,2025-12-01 00:00:00
531354,302054,2026-01,2026-01-01,129.99,9.41,0.0,139.4,2026-01-01 00:00:00
531355,302054,2026-02,2026-02-01,129.99,8.21,4.99,143.19,2026-02-04 00:00:00
531356,302054,2026-03,2026-03-01,129.99,9.05,0.0,139.04,2026-03-01 00:00:00
531357,302054,2026-04,2026-04-01,129.99,7.07,0.0,137.06,2026-04-03 00:00:00
531358,302054,2026-05,2026-05-01,129.99,7.94,0.0,137.93,2026-05-04 00:00:00
531359,302054,2026-06,2026-06-01,129.99,5.49,4.99,140.47,2026-06-02 00:00:00
531360,302055,2025-01,2025-01-01,99.99,6.16,4.99,111.14,2025-01-03 00:00:00
531361,302055,2025-02,2025-02-01,99.99,3.72,0.0,103.71,2025-02-03 00:00:00
531362,302055,2025-03,2025-03-01,99.99,5.56,0.0,105.55,2025-03-02 00:00:00
531363,302055,2025-04,2025-04-01,99.99,6.3,-5.0,101.29,2025-04-03 00:00:00
531364,302055,2025-05,2025-05-01,99.99,4.9,0.0,104.89,2025-05-01 00:00:00
531365,302055,2025-06,2025-06-01,99.99,3.7,0.0,103.69,2025-06-01 00:00:00
531366,302055,2025-07,2025-07-01,99.99,6.21,-5.0,101.2,2025-07-01 00:00:00
531367,302055,2025-08,2025-08-01,99.99,7.44,9.99,117.42,2025-08-04 00:00:00
531368,302055,2025-09,2025-09-01,99.99,4.29,9.99,114.27,2025-09-04 00:00:00
531369,302055,2025-10,2025-10-01,99.99,3.88,4.99,108.86,2025-10-02 00:00:00
531370,302055,2025-11,2025-11-01,99.99,6.1,0.0,106.09,2025-11-01 00:00:00
531371,302055,2025-12,2025-12-01,99.99,4.98,0.0,104.97,2025-12-01 00:00:00
531372,302055,2026-01,2026-01-01,99.99,4.68,0.0,104.67,2026-01-04 00:00:00
531373,302055,2026-02,2026-02-01,99.99,4.3,4.99,109.28,2026-02-04 00:00:00
531374,302055,2026-03,2026-03-01,99.99,5.29,0.0,105.28,2026-03-03 00:00:00
531375,302055,2026-04,2026-04-01,99.99,6.24,9.99,116.22,2026-04-04 00:00:00
531376,302055,2026-05,2026-05-01,99.99,3.62,0.0,103.61,2026-05-03 00:00:00
531377,302055,2026-06,2026-06-01,99.99,4.07,0.0,104.06,2026-06-04 00:00:00
531378,302056,2025-01,2025-01-01,79.99,5.2,0.0,85.19,2025-01-01 00:00:00
531379,302056,2025-02,2025-02-01,79.99,4.95,-5.0,79.94,2025-02-02 00:00:00
531380,302056,2025-03,2025-03-01,79.99,3.81,9.99,93.79,2025-03-02 00:00:00
531381,302056,2025-04,2025-04-01,79.99,5.91,0.0,85.9,2025-04-03 00:00:00
531382,302056,2025-05,2025-05-01,79.99,2.9,0.0,82.89,2025-05-03 00:00:00
531383,302056,2025-06,2025-06-01,79.99,3.84,0.0,83.83,2025-06-04 00:00:00
531384,302056,2025-07,2025-07-01,79.99,4.63,-5.0,79.62,2025-07-02 00:00:00
531385,302056,2025-08,2025-08-01,79.99,4.68,0.0,84.67,2025-08-03 00:00:00
531386,302056,2025-09,2025-09-01,79.99,5.55,9.99,95.53,2025-09-04 00:00:00
531387,302056,2025-10,2025-10-01,79.99,4.55,0.0,84.54,2025-10-02 00:00:00
531388,302056,2025-11,2025-11-01,79.99,5.74,9.99,95.72,2025-11-04 00:00:00
531389,302056,2025-12,2025-12-01,79.99,4.57,0.0,84.56,2025-12-04 00:00:00
531390,302056,2026-01,2026-01-01,79.99,4.89,4.99,89.87,2026-01-04 00:00:00
531391,302056,2026-02,2026-02-01,79.99,5.57,0.0,85.56,2026-02-03 00:00:00
531392,302056,2026-03,2026-03-01,79.99,4.15,0.0,84.14,2026-03-04 00:00:00
531393,302056,2026-04,2026-04-01,79.99,5.41,0.0,85.4,2026-04-01 00:00:00
531394,302056,2026-05,2026-05-01,79.99,5.76,9.99,95.74,2026-05-01 00:00:00
531395,302056,2026-06,2026-06-01,79.99,4.87,4.99,89.85,2026-06-04 00:00:00
531396,302057,2025-01,2025-01-01,99.99,4.57,0.0,104.56,2025-01-04 00:00:00
531397,302057,2025-02,2025-02-01,99.99,3.82,4.99,108.8,2025-02-03 00:00:00
531398,302057,2025-03,2025-03-01,99.99,7.02,0.0,107.01,2025-03-04 00:00:00
531399,302057,2025-04,2025-04-01,99.99,6.84,0.0,106.83,2025-04-01 00:00:00
531400,302057,2025-05,2025-05-01,99.99,4.37,-5.0,99.36,2025-05-01 00:00:00
531401,302057,2025-06,2025-06-01,99.99,6.04,0.0,106.03,2025-06-01 00:00:00
531402,302057,2025-07,2025-07-01,99.99,6.16,-5.0,101.15,2025-07-01 00:00:00
531403,302057,2025-08,2025-08-01,99.99,5.33,0.0,105.32,2025-08-01 00:00:00
531404,302057,2025-09,2025-09-01,99.99,7.35,9.99,117.33,2025-09-01 00:00:00
531405,302057,2025-10,2025-10-01,99.99,7.42,0.0,107.41,2025-10-01 00:00:00
531406,302057,2025-11,2025-11-01,99.99,7.31,0.0,107.3,2025-11-02 00:00:00
531407,302057,2025-12,2025-12-01,99.99,3.98,0.0,103.97,2025-12-03 00:00:00
531408,302057,2026-01,2026-01-01,99.99,4.84,0.0,104.83,2026-01-02 00:00:00
531409,302057,2026-02,2026-02-01,99.99,6.91,-5.0,101.9,2026-02-02 00:00:00
531410,302057,2026-03,2026-03-01,99.99,3.86,0.0,103.85,2026-03-02 00:00:00
531411,302057,2026-04,2026-04-01,99.99,7.28,4.99,112.26,2026-04-04 00:00:00
531412,302057,2026-05,2026-05-01,99.99,7.49,0.0,107.48,2026-05-04 00:00:00
531413,302057,2026-06,2026-06-01,99.99,7.32,-5.0,102.31,2026-06-03 00:00:00
531414,302058,2025-01,2025-01-01,54.99,2.31,-5.0,52.3,2025-01-01 00:00:00
531415,302058,2025-02,2025-02-01,54.99,3.15,0.0,58.14,2025-02-04 00:00:00
531416,302058,2025-03,2025-03-01,54.99,4.11,0.0,59.1,2025-03-01 00:00:00
531417,302058,2025-04,2025-04-01,54.99,2.87,0.0,57.86,2025-04-03 00:00:00
531418,302058,2025-05,2025-05-01,54.99,3.95,0.0,58.94,2025-05-03 00:00:00
531419,302058,2025-06,2025-06-01,54.99,3.07,9.99,68.05,2025-06-01 00:00:00
531420,302058,2025-07,2025-07-01,54.99,3.25,0.0,58.24,2025-07-01 00:00:00
531421,302058,2025-08,2025-08-01,54.99,3.87,0.0,58.86,2025-08-02 00:00:00
531422,302058,2025-09,2025-09-01,54.99,2.93,0.0,57.92,2025-09-03 00:00:00
531423,302058,2025-10,2025-10-01,54.99,2.11,0.0,57.1,2025-10-02 00:00:00
531424,302058,2025-11,2025-11-01,54.99,3.05,0.0,58.04,2025-11-01 00:00:00
531425,302058,2025-12,2025-12-01,54.99,3.11,4.99,63.09,2025-12-04 00:00:00
531426,302058,2026-01,2026-01-01,54.99,3.26,4.99,63.24,2026-01-04 00:00:00
531427,302058,2026-02,2026-02-01,54.99,1.96,9.99,66.94,2026-02-04 00:00:00
531428,302058,2026-03,2026-03-01,54.99,4.06,4.99,64.04,2026-03-03 00:00:00
531429,302058,2026-04,2026-04-01,54.99,3.87,9.99,68.85,2026-04-03 00:00:00
531430,302058,2026-05,2026-05-01,54.99,3.32,0.0,58.31,2026-05-02 00:00:00
531431,302058,2026-06,2026-06-01,54.99,2.68,-5.0,52.67,2026-06-04 00:00:00
531432,302059,2025-01,2025-01-01,79.99,5.31,0.0,85.3,2025-01-03 00:00:00
531433,302059,2025-02,2025-02-01,79.99,3.65,0.0,83.64,2025-02-02 00:00:00
531434,302059,2025-03,2025-03-01,79.99,5.56,-5.0,80.55,2025-03-02 00:00:00
531435,302059,2025-04,2025-04-01,79.99,3.05,0.0,83.04,2025-04-03 00:00:00
531436,302059,2025-05,2025-05-01,79.99,3.72,4.99,88.7,2025-05-02 00:00:00
531437,302059,2025-06,2025-06-01,79.99,4.41,-5.0,79.4,2025-06-02 00:00:00
531438,302059,2025-07,2025-07-01,79.99,2.9,0.0,82.89,2025-07-01 00:00:00
531439,302059,2025-08,2025-08-01,79.99,3.97,0.0,83.96,2025-08-03 00:00:00
531440,302059,2025-09,2025-09-01,79.99,4.46,0.0,84.45,2025-09-01 00:00:00
531441,302059,2025-10,2025-10-01,79.99,4.0,0.0,83.99,2025-10-04 00:00:00
531442,302059,2025-11,2025-11-01,79.99,3.37,0.0,83.36,2025-11-04 00:00:00
531443,302059,2025-12,2025-12-01,79.99,3.21,4.99,88.19,2025-12-03 00:00:00
531444,302059,2026-01,2026-01-01,79.99,3.4,9.99,93.38,2026-01-04 00:00:00
531445,302059,2026-02,2026-02-01,79.99,4.1,0.0,84.09,2026-02-01 00:00:00
531446,302059,2026-03,2026-03-01,79.99,3.82,4.99,88.8,2026-03-03 00:00:00
531447,302059,2026-04,2026-04-01,79.99,4.47,0.0,84.46,2026-04-02 00:00:00
531448,302059,2026-05,2026-05-01,79.99,4.15,4.99,89.13,2026-05-01 00:00:00
531449,302059,2026-06,2026-06-01,79.99,5.4,9.99,95.38,2026-06-04 00:00:00
531450,302060,2025-01,2025-01-01,54.99,2.49,0.0,57.48,2025-01-01 00:00:00
531451,302060,2025-02,2025-02-01,54.99,2.8,4.99,62.78,2025-02-04 00:00:00
531452,302060,2025-03,2025-03-01,54.99,2.29,0.0,57.28,2025-03-03 00:00:00
531453,302060,2025-04,2025-04-01,54.99,3.73,0.0,58.72,2025-04-02 00:00:00
531454,302060,2025-05,2025-05-01,54.99,3.19,0.0,58.18,2025-05-04 00:00:00
531455,302060,2025-06,2025-06-01,54.99,3.09,0.0,58.08,2025-06-04 00:00:00
531456,302060,2025-07,2025-07-01,54.99,3.78,0.0,58.77,2025-07-02 00:00:00
531457,302060,2025-08,2025-08-01,54.99,2.49,9.99,67.47,2025-08-02 00:00:00
531458,302060,2025-09,2025-09-01,54.99,3.44,0.0,58.43,2025-09-04 00:00:00
531459,302060,2025-10,2025-10-01,54.99,2.07,0.0,57.06,2025-10-02 00:00:00
531460,302060,2025-11,2025-11-01,54.99,3.09,0.0,58.08,2025-11-01 00:00:00
531461,302060,2025-12,2025-12-01,54.99,3.19,0.0,58.18,2025-12-04 00:00:00
531462,302060,2026-01,2026-01-01,54.99,2.78,-5.0,52.77,2026-01-03 00:00:00
531463,302060,2026-02,2026-02-01,54.99,3.74,0.0,58.73,2026-02-02 00:00:00
531464,302060,2026-03,2026-03-01,54.99,2.1,0.0,57.09,2026-03-02 00:00:00
531465,302060,2026-04,2026-04-01,54.99,3.66,9.99,68.64,2026-04-03 00:00:00
531466,302060,2026-05,2026-05-01,54.99,4.11,-5.0,54.1,2026-05-02 00:00:00
531467,302060,2026-06,2026-06-01,54.99,2.09,0.0,57.08,2026-06-01 00:00:00
531468,302062,2025-01,2025-01-01,79.99,4.12,9.99,94.1,2025-01-02 00:00:00
531469,302062,2025-02,2025-02-01,79.99,4.69,0.0,84.68,2025-02-01 00:00:00
531470,302062,2025-03,2025-03-01,79.99,5.71,0.0,85.7,2025-03-02 00:00:00
531471,302062,2025-04,2025-04-01,79.99,4.06,4.99,89.04,2025-04-04 00:00:00
531472,302062,2025-05,2025-05-01,79.99,2.96,9.99,92.94,2025-05-04 00:00:00
531473,302062,2025-06,2025-06-01,79.99,3.22,0.0,83.21,2025-06-04 00:00:00
531474,302062,2025-07,2025-07-01,79.99,3.53,0.0,83.52,2025-07-04 00:00:00
531475,302062,2025-08,2025-08-01,79.99,3.95,9.99,93.93,2025-08-03 00:00:00
531476,302062,2025-09,2025-09-01,79.99,4.9,0.0,84.89,2025-09-03 00:00:00
531477,302062,2025-10,2025-10-01,79.99,3.47,9.99,93.45,2025-10-04 00:00:00
531478,302062,2025-11,2025-11-01,79.99,3.66,4.99,88.64,2025-11-03 00:00:00
531479,302062,2025-12,2025-12-01,79.99,4.36,9.99,94.34,2025-12-04 00:00:00
531480,302062,2026-01,2026-01-01,79.99,4.3,9.99,94.28,2026-01-03 00:00:00
531481,302062,2026-02,2026-02-01,79.99,3.75,9.99,93.73,2026-02-01 00:00:00
531482,302062,2026-03,2026-03-01,79.99,3.17,0.0,83.16,2026-03-04 00:00:00
531483,302062,2026-04,2026-04-01,79.99,5.77,0.0,85.76,2026-04-01 00:00:00
531484,302062,2026-05,2026-05-01,79.99,5.4,0.0,85.39,2026-05-03 00:00:00
531485,302062,2026-06,2026-06-01,79.99,5.54,0.0,85.53,2026-06-01 00:00:00
531486,302063,2025-01,2025-01-01,99.99,4.29,4.99,109.27,2025-01-03 00:00:00
531487,302063,2025-02,2025-02-01,99.99,3.87,-5.0,98.86,2025-02-02 00:00:00
531488,302063,2025-03,2025-03-01,99.99,4.04,0.0,104.03,2025-03-02 00:00:00
531489,302063,2025-04,2025-04-01,99.99,6.85,0.0,106.84,2025-04-01 00:00:00
531490,302063,2025-05,2025-05-01,99.99,6.6,-5.0,101.59,2025-05-04 00:00:00
531491,302063,2025-06,2025-06-01,99.99,4.12,0.0,104.11,2025-06-01 00:00:00
531492,302063,2025-07,2025-07-01,99.99,5.27,9.99,115.25,2025-07-02 00:00:00
531493,302063,2025-08,2025-08-01,99.99,5.21,0.0,105.2,2025-08-02 00:00:00
531494,302063,2025-09,2025-09-01,99.99,7.39,9.99,117.37,2025-09-01 00:00:00
531495,302063,2025-10,2025-10-01,99.99,4.78,0.0,104.77,2025-10-01 00:00:00
531496,302063,2025-11,2025-11-01,99.99,4.18,9.99,114.16,2025-11-01 00:00:00
531497,302063,2025-12,2025-12-01,99.99,5.95,0.0,105.94,2025-12-04 00:00:00
531498,302063,2026-01,2026-01-01,99.99,4.73,4.99,109.71,2026-01-04 00:00:00
531499,302063,2026-02,2026-02-01,99.99,3.72,9.99,113.7,2026-02-02 00:00:00
531500,302063,2026-03,2026-03-01,99.99,6.18,0.0,106.17,2026-03-02 00:00:00
531501,302063,2026-04,2026-04-01,99.99,5.42,4.99,110.4,2026-04-03 00:00:00
531502,302063,2026-05,2026-05-01,99.99,3.85,0.0,103.84,2026-05-04 00:00:00
531503,302063,2026-06,2026-06-01,99.99,6.36,0.0,106.35,2026-06-01 00:00:00
531504,302064,2025-01,2025-01-01,99.99,4.19,0.0,104.18,2025-01-02 00:00:00
531505,302064,2025-02,2025-02-01,99.99,6.25,0.0,106.24,2025-02-02 00:00:00
531506,302064,2025-03,2025-03-01,99.99,7.03,0.0,107.02,2025-03-04 00:00:00
531507,302064,2025-04,2025-04-01,99.99,4.92,0.0,104.91,2025-04-01 00:00:00
531508,302064,2025-05,2025-05-01,99.99,3.67,0.0,103.66,2025-05-04 00:00:00
531509,302064,2025-06,2025-06-01,99.99,5.85,0.0,105.84,2025-06-01 00:00:00
531510,302064,2025-07,2025-07-01,99.99,5.49,-5.0,100.48,2025-07-03 00:00:00
531511,302064,2025-08,2025-08-01,99.99,5.58,0.0,105.57,2025-08-01 00:00:00
531512,302064,2025-09,2025-09-01,99.99,4.1,0.0,104.09,2025-09-04 00:00:00
531513,302064,2025-10,2025-10-01,99.99,6.93,0.0,106.92,2025-10-01 00:00:00
531514,302064,2025-11,2025-11-01,99.99,6.24,9.99,116.22,2025-11-01 00:00:00
531515,302064,2025-12,2025-12-01,99.99,6.77,-5.0,101.76,2025-12-01 00:00:00
531516,302064,2026-01,2026-01-01,99.99,4.06,4.99,109.04,2026-01-01 00:00:00
531517,302064,2026-02,2026-02-01,99.99,6.88,0.0,106.87,2026-02-02 00:00:00
531518,302064,2026-03,2026-03-01,99.99,5.76,0.0,105.75,2026-03-02 00:00:00
531519,302064,2026-04,2026-04-01,99.99,5.25,-5.0,100.24,2026-04-02 00:00:00
531520,302064,2026-05,2026-05-01,99.99,5.94,-5.0,100.93,2026-05-02 00:00:00
531521,302064,2026-06,2026-06-01,99.99,3.99,9.99,113.97,2026-06-04 00:00:00
531522,302065,2025-01,2025-01-01,79.99,4.28,9.99,94.26,2025-01-02 00:00:00
531523,302065,2025-02,2025-02-01,79.99,5.62,0.0,85.61,2025-02-01 00:00:00
531524,302065,2025-03,2025-03-01,79.99,4.68,9.99,94.66,2025-03-02 00:00:00
531525,302065,2025-04,2025-04-01,79.99,3.5,4.99,88.48,2025-04-03 00:00:00
531526,302065,2025-05,2025-05-01,79.99,4.04,-5.0,79.03,2025-05-04 00:00:00
531527,302065,2025-06,2025-06-01,79.99,4.85,9.99,94.83,2025-06-01 00:00:00
531528,302065,2025-07,2025-07-01,79.99,4.53,4.99,89.51,2025-07-03 00:00:00
531529,302065,2025-08,2025-08-01,79.99,4.52,9.99,94.5,2025-08-04 00:00:00
531530,302065,2025-09,2025-09-01,79.99,4.06,-5.0,79.05,2025-09-02 00:00:00
531531,302065,2025-10,2025-10-01,79.99,4.06,0.0,84.05,2025-10-04 00:00:00
531532,302065,2025-11,2025-11-01,79.99,4.75,0.0,84.74,2025-11-02 00:00:00
531533,302065,2025-12,2025-12-01,79.99,3.21,4.99,88.19,2025-12-01 00:00:00
531534,302065,2026-01,2026-01-01,79.99,4.86,-5.0,79.85,2026-01-03 00:00:00
531535,302065,2026-02,2026-02-01,79.99,2.9,-5.0,77.89,2026-02-04 00:00:00
531536,302065,2026-03,2026-03-01,79.99,5.47,4.99,90.45,2026-03-02 00:00:00
531537,302065,2026-04,2026-04-01,79.99,4.82,0.0,84.81,2026-04-01 00:00:00
531538,302065,2026-05,2026-05-01,79.99,3.67,0.0,83.66,2026-05-04 00:00:00
531539,302065,2026-06,2026-06-01,79.99,5.92,0.0,85.91,2026-06-03 00:00:00
531540,302066,2025-01,2025-01-01,129.99,5.0,0.0,134.99,2025-01-01 00:00:00
531541,302066,2025-02,2025-02-01,129.99,5.92,0.0,135.91,2025-02-04 00:00:00
531542,302066,2025-03,2025-03-01,129.99,6.82,0.0,136.81,2025-03-02 00:00:00
531543,302066,2025-04,2025-04-01,129.99,8.87,0.0,138.86,2025-04-03 00:00:00
531544,302066,2025-05,2025-05-01,129.99,7.84,-5.0,132.83,2025-05-02 00:00:00
531545,302066,2025-06,2025-06-01,129.99,4.66,0.0,134.65,2025-06-04 00:00:00
531546,302066,2025-07,2025-07-01,129.99,7.73,0.0,137.72,2025-07-04 00:00:00
531547,302066,2025-08,2025-08-01,129.99,5.75,9.99,145.73,2025-08-04 00:00:00
531548,302066,2025-09,2025-09-01,129.99,5.55,0.0,135.54,2025-09-03 00:00:00
531549,302066,2025-10,2025-10-01,129.99,9.23,0.0,139.22,2025-10-02 00:00:00
531550,302066,2025-11,2025-11-01,129.99,9.12,0.0,139.11,2025-11-03 00:00:00
531551,302066,2025-12,2025-12-01,129.99,9.25,0.0,139.24,2025-12-01 00:00:00
531552,302066,2026-01,2026-01-01,129.99,6.94,4.99,141.92,2026-01-01 00:00:00
531553,302066,2026-02,2026-02-01,129.99,7.6,9.99,147.58,2026-02-01 00:00:00
531554,302066,2026-03,2026-03-01,129.99,7.12,-5.0,132.11,2026-03-01 00:00:00
531555,302066,2026-04,2026-04-01,129.99,5.89,0.0,135.88,2026-04-03 00:00:00
531556,302066,2026-05,2026-05-01,129.99,8.89,0.0,138.88,2026-05-03 00:00:00
531557,302066,2026-06,2026-06-01,129.99,6.16,0.0,136.15,2026-06-04 00:00:00
531558,302067,2026-01,2026-01-01,79.99,2.83,4.99,87.81,2026-01-02 00:00:00
531559,302067,2026-02,2026-02-01,79.99,4.75,9.99,94.73,2026-02-02 00:00:00
531560,302067,2026-03,2026-03-01,79.99,4.3,0.0,84.29,2026-03-02 00:00:00
531561,302067,2026-04,2026-04-01,79.99,4.35,0.0,84.34,2026-04-04 00:00:00
531562,302067,2026-05,2026-05-01,79.99,5.15,0.0,85.14,2026-05-02 00:00:00
531563,302067,2026-06,2026-06-01,79.99,5.09,0.0,85.08,2026-06-02 00:00:00
531564,302068,2025-01,2025-01-01,179.99,13.13,0.0,193.12,2025-01-04 00:00:00
