work_order_id,service_location_id,service_type_id,created_timestamp,status,priority,reported_channel
403614,300230,10,2026-05-09 20:30:57,COMPLETED,Routine,Mobile
403615,300209,12,2026-05-09 20:54:54,COMPLETED,Priority,Technician
403616,300110,9,2026-05-10 00:16:37,COMPLETED,Routine,Mobile
403617,301732,6,2026-05-10 01:42:02,OPEN,Routine,Web
403618,300727,7,2026-05-10 04:39:14,COMPLETED,Routine,Mobile
403619,300404,7,2026-05-10 11:58:11,COMPLETED,Routine,Phone
403620,301204,9,2026-05-10 15:12:11,COMPLETED,Routine,Mobile
403621,300611,6,2026-05-10 20:26:45,COMPLETED,Routine,Phone
403622,300954,3,2026-05-11 02:02:31,OPEN,Routine,Web
403623,301015,12,2026-05-11 02:44:01,COMPLETED,Priority,Phone
403624,300743,3,2026-05-11 06:40:27,COMPLETED,Routine,Web
403625,301323,12,2026-05-11 13:20:12,COMPLETED,Priority,Phone
403626,300563,10,2026-05-11 15:55:46,COMPLETED,Routine,Technician
403627,300145,4,2026-05-11 17:45:41,COMPLETED,Routine,Phone
403628,300820,6,2026-05-11 18:24:21,COMPLETED,Emergency,Web
403629,300512,12,2026-05-12 04:24:22,CANCELLED,Routine,Technician
403630,300072,12,2026-05-12 06:27:47,COMPLETED,Routine,Phone
403631,300131,5,2026-05-12 06:28:40,COMPLETED,Routine,Phone
403632,301316,11,2026-05-12 06:46:23,COMPLETED,Routine,Phone
403633,301446,3,2026-05-12 07:08:14,COMPLETED,Routine,Mobile
403634,300726,7,2026-05-12 13:24:35,COMPLETED,Routine,Phone
403635,300787,6,2026-05-12 14:27:19,COMPLETED,Routine,Web
403636,301331,8,2026-05-12 16:49:44,COMPLETED,Priority,Phone
403637,301008,3,2026-05-12 16:52:27,COMPLETED,Routine,Phone
403638,300677,11,2026-05-12 20:00:24,COMPLETED,Routine,Phone
403639,300654,5,2026-05-13 03:36:51,COMPLETED,Routine,Phone
403640,301082,6,2026-05-13 04:43:28,CANCELLED,Routine,Phone
403641,300495,11,2026-05-13 07:35:24,COMPLETED,Emergency,Technician
403642,301371,4,2026-05-13 08:47:14,OPEN,Routine,Mobile
403643,300580,3,2026-05-13 09:21:37,CANCELLED,Routine,Phone
403644,300099,10,2026-05-13 13:04:36,COMPLETED,Priority,Mobile
403645,301363,10,2026-05-13 16:19:47,COMPLETED,Priority,Web
403646,301612,10,2026-05-14 10:08:14,CANCELLED,Routine,Web
403647,300307,5,2026-05-14 10:29:45,COMPLETED,Routine,Mobile
403648,301674,4,2026-05-14 11:20:51,OPEN,Routine,Web
403649,300173,4,2026-05-14 13:34:34,OPEN,Priority,Technician
403650,301224,9,2026-05-15 04:38:22,COMPLETED,Priority,Phone
403651,300083,1,2026-05-15 11:37:27,COMPLETED,Priority,Phone
403652,300842,4,2026-05-15 12:32:47,OPEN,Routine,Phone
403653,301701,9,2026-05-15 14:29:31,COMPLETED,Priority,Web
403654,300108,12,2026-05-15 18:09:48,CANCELLED,Routine,Phone
403655,300512,4,2026-05-15 18:46:33,COMPLETED,Routine,Web
403656,300852,5,2026-05-15 22:09:13,COMPLETED,Priority,Web
403657,300840,5,2026-05-15 22:13:33,COMPLETED,Routine,Phone
403658,300921,2,2026-05-16 00:38:22,COMPLETED,Routine,Phone
403659,301550,12,2026-05-16 01:32:10,COMPLETED,Priority,Technician
403660,301091,7,2026-05-16 06:03:20,COMPLETED,Emergency,Phone
403661,301545,3,2026-05-16 06:29:36,COMPLETED,Emergency,Technician
403662,300833,3,2026-05-16 08:34:22,COMPLETED,Routine,Web
403663,301631,5,2026-05-16 11:20:38,COMPLETED,Routine,Mobile
403664,301201,7,2026-05-16 11:36:39,COMPLETED,Emergency,Web
403665,301323,12,2026-05-16 13:42:13,COMPLETED,Priority,Phone
403666,300504,11,2026-05-16 17:24:55,COMPLETED,Priority,Technician
403667,301796,4,2026-05-16 17:45:03,OPEN,Routine,Mobile
403668,301126,9,2026-05-16 20:56:06,COMPLETED,Routine,Web
403669,301697,5,2026-05-16 22:48:51,OPEN,Routine,Phone
403670,301607,10,2026-05-17 04:19:10,COMPLETED,Routine,Phone
403671,301114,10,2026-05-17 07:30:37,COMPLETED,Priority,Mobile
403672,300724,6,2026-05-17 08:23:04,COMPLETED,Routine,Web
403673,301007,4,2026-05-17 13:05:48,COMPLETED,Routine,Mobile
403674,300597,3,2026-05-17 15:18:50,COMPLETED,Routine,Web
403675,300180,7,2026-05-17 18:03:45,COMPLETED,Routine,Mobile
403676,300292,1,2026-05-17 18:38:31,OPEN,Priority,Phone
403677,301506,3,2026-05-17 23:47:18,COMPLETED,Priority,Mobile
403678,301798,11,2026-05-18 02:20:07,COMPLETED,Routine,Technician
403679,300292,3,2026-05-18 02:55:14,COMPLETED,Routine,Web
403680,301380,1,2026-05-18 08:09:53,COMPLETED,Routine,Phone
403681,301535,12,2026-05-18 08:18:48,COMPLETED,Routine,Web
403682,300941,7,2026-05-18 09:31:55,COMPLETED,Routine,Mobile
403683,301677,5,2026-05-18 11:24:24,OPEN,Routine,Technician
403684,301446,7,2026-05-18 15:33:16,OPEN,Routine,Phone
403685,301694,1,2026-05-18 17:46:33,COMPLETED,Routine,Web
403686,301504,6,2026-05-19 01:44:26,CANCELLED,Routine,Phone
403687,301352,4,2026-05-19 02:36:47,OPEN,Routine,Web
403688,301040,7,2026-05-19 03:17:01,COMPLETED,Routine,Technician
403689,301526,2,2026-05-19 04:20:32,COMPLETED,Priority,Web
403690,300316,10,2026-05-19 04:42:41,COMPLETED,Routine,Web
403691,301273,8,2026-05-19 07:28:21,COMPLETED,Routine,Web
403692,301643,12,2026-05-19 08:22:37,COMPLETED,Priority,Web
403693,301654,10,2026-05-19 18:41:01,COMPLETED,Routine,Web
403694,301018,7,2026-05-19 22:23:43,COMPLETED,Routine,Phone
403695,300043,2,2026-05-20 00:04:40,COMPLETED,Routine,Technician
403696,301150,10,2026-05-20 01:35:42,COMPLETED,Priority,Phone
403697,300704,3,2026-05-20 04:07:56,COMPLETED,Priority,Mobile
403698,300854,3,2026-05-20 06:41:01,COMPLETED,Emergency,Mobile
403699,301379,3,2026-05-20 07:41:27,COMPLETED,Routine,Web
403700,301031,3,2026-05-20 08:02:09,COMPLETED,Routine,Phone
403701,300326,1,2026-05-20 09:18:01,OPEN,Routine,Phone
403702,301241,1,2026-05-20 14:50:47,COMPLETED,Priority,Phone
403703,301088,11,2026-05-20 18:31:34,CANCELLED,Emergency,Web
403704,300723,11,2026-05-20 19:17:53,COMPLETED,Priority,Technician
403705,301082,5,2026-05-21 01:59:52,COMPLETED,Routine,Phone
403706,301559,4,2026-05-21 03:34:29,COMPLETED,Routine,Technician
403707,301736,6,2026-05-21 04:31:33,COMPLETED,Routine,Phone
403708,300815,11,2026-05-21 06:51:46,COMPLETED,Routine,Mobile
403709,300438,1,2026-05-21 14:38:45,COMPLETED,Priority,Web
403710,300811,4,2026-05-21 16:00:38,COMPLETED,Routine,Web
403711,301626,3,2026-05-21 16:52:48,COMPLETED,Routine,Web
403712,301321,8,2026-05-21 23:22:47,COMPLETED,Routine,Technician
403713,300222,1,2026-05-22 01:41:38,COMPLETED,Routine,Web
403714,301573,6,2026-05-22 13:22:55,COMPLETED,Routine,Mobile
403715,300183,4,2026-05-22 14:09:07,OPEN,Routine,Phone
403716,301513,1,2026-05-22 14:47:31,COMPLETED,Priority,Phone
403717,300594,9,2026-05-23 01:17:30,COMPLETED,Routine,Phone
403718,300929,5,2026-05-23 10:13:00,COMPLETED,Routine,Web
403719,301129,7,2026-05-23 12:07:24,OPEN,Priority,Phone
403720,300112,11,2026-05-23 12:57:59,COMPLETED,Routine,Web
403721,300438,7,2026-05-23 14:22:59,COMPLETED,Priority,Mobile
403722,300294,8,2026-05-23 20:44:17,COMPLETED,Routine,Phone
403723,300722,10,2026-05-24 02:10:26,COMPLETED,Routine,Mobile
403724,301598,1,2026-05-24 03:41:44,COMPLETED,Routine,Technician
403725,301394,12,2026-05-24 17:45:47,COMPLETED,Routine,Phone
403726,301531,8,2026-05-24 19:54:52,COMPLETED,Routine,Phone
403727,301199,2,2026-05-25 01:23:34,COMPLETED,Routine,Phone
403728,301658,3,2026-05-25 03:06:15,COMPLETED,Priority,Web
403729,300087,1,2026-05-25 04:41:21,CANCELLED,Priority,Web
403730,301689,9,2026-05-25 05:59:55,COMPLETED,Routine,Web
403731,300755,12,2026-05-25 09:28:04,COMPLETED,Routine,Phone
403732,300078,7,2026-05-25 10:27:02,COMPLETED,Emergency,Technician
403733,300837,6,2026-05-25 13:02:35,COMPLETED,Routine,Technician
403734,301453,6,2026-05-25 14:14:56,COMPLETED,Routine,Technician
403735,300086,12,2026-05-25 19:59:00,COMPLETED,Routine,Technician
403736,300992,9,2026-05-25 20:26:04,COMPLETED,Priority,Mobile
403737,300961,3,2026-05-25 21:04:16,COMPLETED,Routine,Mobile
403738,301504,6,2026-05-25 21:49:47,COMPLETED,Priority,Web
403739,300614,2,2026-05-26 01:49:07,COMPLETED,Routine,Technician
403740,301441,9,2026-05-26 05:10:54,COMPLETED,Priority,Phone
403741,301681,10,2026-05-26 07:54:39,COMPLETED,Priority,Web
403742,301208,9,2026-05-26 08:05:07,COMPLETED,Routine,Web
403743,301503,11,2026-05-26 10:04:50,COMPLETED,Routine,Web
403744,300740,3,2026-05-26 12:20:23,COMPLETED,Priority,Mobile
403745,300921,5,2026-05-26 13:22:39,COMPLETED,Routine,Mobile
403746,301157,6,2026-05-26 15:54:16,OPEN,Routine,Technician
403747,300651,1,2026-05-26 19:13:20,COMPLETED,Priority,Web
403748,300952,6,2026-05-27 03:56:37,COMPLETED,Routine,Web
403749,301211,7,2026-05-27 10:39:38,COMPLETED,Routine,Phone
403750,300070,7,2026-05-27 11:19:55,COMPLETED,Emergency,Web
403751,300199,3,2026-05-27 11:44:16,COMPLETED,Priority,Phone
403752,301732,10,2026-05-27 16:27:14,COMPLETED,Routine,Mobile
403753,300929,8,2026-05-27 19:17:19,COMPLETED,Routine,Technician
403754,300925,10,2026-05-28 01:51:18,COMPLETED,Emergency,Web
403755,300317,3,2026-05-28 02:32:22,COMPLETED,Routine,Mobile
403756,301713,1,2026-05-28 06:30:45,COMPLETED,Routine,Web
403757,300705,5,2026-05-28 06:55:57,COMPLETED,Routine,Web
403758,300608,5,2026-05-28 14:33:55,COMPLETED,Routine,Phone
403759,300802,1,2026-05-28 17:45:04,COMPLETED,Priority,Web
403760,301376,2,2026-05-28 19:12:52,OPEN,Routine,Phone
403761,301299,11,2026-05-28 23:01:46,COMPLETED,Routine,Web
403762,300386,9,2026-05-29 01:33:35,COMPLETED,Routine,Mobile
403763,301362,9,2026-05-29 01:35:28,COMPLETED,Routine,Mobile
403764,300633,4,2026-05-29 05:33:48,COMPLETED,Routine,Web
403765,301580,3,2026-05-29 08:42:19,COMPLETED,Routine,Phone
403766,301318,2,2026-05-29 13:27:20,COMPLETED,Routine,Phone
403767,301692,7,2026-05-29 14:10:33,COMPLETED,Routine,Mobile
403768,300631,5,2026-05-29 17:05:55,OPEN,Priority,Web
403769,300929,10,2026-05-29 17:57:58,COMPLETED,Routine,Web
403770,300397,3,2026-05-29 18:39:37,COMPLETED,Priority,Phone
403771,301152,1,2026-05-30 00:25:36,COMPLETED,Emergency,Phone
403772,300655,11,2026-05-30 03:07:31,OPEN,Routine,Mobile
403773,301569,3,2026-05-30 03:46:08,COMPLETED,Priority,Phone
403774,300206,12,2026-05-30 08:32:28,COMPLETED,Routine,Web
403775,300650,7,2026-05-30 12:43:35,COMPLETED,Routine,Phone
403776,300144,12,2026-05-30 21:20:12,COMPLETED,Priority,Phone
403777,300936,1,2026-05-31 00:02:21,COMPLETED,Priority,Technician
403778,300540,7,2026-05-31 02:51:50,CANCELLED,Priority,Phone
403779,301136,10,2026-05-31 02:54:02,COMPLETED,Routine,Technician
403780,301425,9,2026-05-31 04:57:18,COMPLETED,Routine,Phone
403781,300759,3,2026-05-31 08:09:30,COMPLETED,Routine,Web
403782,300043,3,2026-05-31 08:27:18,COMPLETED,Routine,Phone
403783,300057,11,2026-05-31 09:29:04,COMPLETED,Routine,Mobile
403784,300964,10,2026-05-31 14:05:37,COMPLETED,Routine,Technician
403785,301179,1,2026-05-31 15:56:48,COMPLETED,Routine,Technician
403786,300805,4,2026-05-31 17:54:39,COMPLETED,Emergency,Phone
403787,300956,2,2026-05-31 20:12:24,COMPLETED,Routine,Phone
403788,301410,5,2026-06-01 02:51:55,COMPLETED,Priority,Technician
403789,300737,5,2026-06-01 04:48:02,COMPLETED,Routine,Phone
403790,301651,11,2026-06-01 06:31:49,COMPLETED,Routine,Phone
403791,300087,9,2026-06-01 13:40:48,COMPLETED,Routine,Mobile
403792,300974,8,2026-06-01 19:15:41,COMPLETED,Routine,Phone
403793,300750,7,2026-06-01 20:16:25,COMPLETED,Routine,Web
403794,301464,7,2026-06-01 20:35:05,COMPLETED,Priority,Web
403795,300379,12,2026-06-01 23:38:51,COMPLETED,Routine,Web
403796,300197,5,2026-06-02 08:30:08,COMPLETED,Priority,Mobile
403797,300017,11,2026-06-02 08:59:23,OPEN,Routine,Phone
403798,300657,3,2026-06-02 09:22:47,COMPLETED,Routine,Phone
403799,301185,2,2026-06-02 17:08:39,COMPLETED,Priority,Phone
403800,300249,2,2026-06-02 17:24:21,COMPLETED,Routine,Phone
403801,300665,1,2026-06-02 19:17:04,OPEN,Priority,Web
403802,301646,5,2026-06-02 20:33:20,COMPLETED,Routine,Web
403803,300454,9,2026-06-02 23:27:37,COMPLETED,Routine,Phone
403804,300178,8,2026-06-02 23:42:07,COMPLETED,Routine,Mobile
403805,301290,4,2026-06-03 01:03:03,OPEN,Routine,Technician
403806,301146,1,2026-06-03 01:30:40,OPEN,Routine,Phone
403807,301092,10,2026-06-03 09:56:25,COMPLETED,Routine,Web
403808,300564,6,2026-06-03 10:18:31,COMPLETED,Routine,Phone
403809,300436,5,2026-06-03 15:45:51,COMPLETED,Routine,Phone
403810,301373,11,2026-06-03 18:13:37,OPEN,Routine,Phone
403811,300258,3,2026-06-03 23:44:07,COMPLETED,Routine,Web
403812,300147,7,2026-06-04 01:24:19,COMPLETED,Routine,Phone
403813,300166,3,2026-06-04 08:29:59,COMPLETED,Routine,Web
403814,301002,10,2026-06-04 09:54:50,COMPLETED,Routine,Technician
403815,300605,11,2026-06-04 17:15:45,COMPLETED,Routine,Technician
403816,301167,1,2026-06-05 06:20:45,COMPLETED,Routine,Phone
403817,300094,4,2026-06-05 07:30:42,COMPLETED,Routine,Phone
403818,300402,9,2026-06-05 09:54:30,COMPLETED,Routine,Phone
403819,300542,7,2026-06-05 10:25:01,COMPLETED,Priority,Phone
403820,301102,3,2026-06-05 13:50:51,COMPLETED,Routine,Technician
403821,300054,4,2026-06-05 14:11:01,COMPLETED,Routine,Web
403822,300507,2,2026-06-05 14:57:23,OPEN,Routine,Mobile
403823,301360,12,2026-06-05 16:58:46,COMPLETED,Emergency,Phone
403824,300712,5,2026-06-05 18:57:27,COMPLETED,Routine,Technician
403825,300278,12,2026-06-05 23:33:58,COMPLETED,Routine,Web
403826,301550,11,2026-06-06 08:40:17,COMPLETED,Routine,Phone
403827,300809,9,2026-06-06 09:32:42,COMPLETED,Routine,Mobile
403828,301557,4,2026-06-06 14:32:07,COMPLETED,Routine,Technician
403829,300321,5,2026-06-06 17:34:02,COMPLETED,Routine,Mobile
403830,300993,8,2026-06-07 01:22:35,COMPLETED,Emergency,Phone
403831,301089,12,2026-06-07 04:04:54,OPEN,Priority,Web
403832,300386,10,2026-06-07 05:20:57,COMPLETED,Priority,Web
403833,301456,9,2026-06-07 07:23:02,OPEN,Routine,Phone
403834,301070,5,2026-06-07 18:02:05,OPEN,Routine,Phone
403835,301154,5,2026-06-07 20:26:34,COMPLETED,Emergency,Technician
403836,301042,11,2026-06-07 20:43:52,COMPLETED,Routine,Phone
403837,300994,10,2026-06-08 00:59:07,COMPLETED,Routine,Mobile
403838,300478,1,2026-06-08 04:18:41,COMPLETED,Routine,Phone
403839,300654,3,2026-06-08 10:33:44,COMPLETED,Routine,Technician
403840,301565,7,2026-06-08 11:53:33,COMPLETED,Routine,Phone
403841,301406,8,2026-06-08 19:28:36,COMPLETED,Routine,Mobile
403842,300660,10,2026-06-09 04:25:16,CANCELLED,Routine,Phone
403843,300007,9,2026-06-09 05:23:17,COMPLETED,Routine,Phone
403844,301335,7,2026-06-09 08:35:21,COMPLETED,Emergency,Web
403845,300911,10,2026-06-09 09:04:02,OPEN,Priority,Phone
403846,300516,4,2026-06-09 09:05:38,COMPLETED,Emergency,Phone
403847,300032,11,2026-06-09 15:39:18,COMPLETED,Routine,Web
403848,301107,1,2026-06-09 18:40:00,OPEN,Routine,Mobile
403849,300090,6,2026-06-09 21:08:46,COMPLETED,Routine,Phone
403850,300159,4,2026-06-09 23:34:29,COMPLETED,Routine,Phone
403851,300496,9,2026-06-10 03:43:22,COMPLETED,Routine,Mobile
403852,300026,10,2026-06-10 04:58:58,COMPLETED,Routine,Web
403853,300156,5,2026-06-10 06:36:17,OPEN,Routine,Mobile
403854,300841,3,2026-06-10 09:44:27,COMPLETED,Routine,Phone
403855,300856,1,2026-06-10 10:30:57,COMPLETED,Routine,Web
403856,301339,1,2026-06-10 14:56:27,COMPLETED,Priority,Phone
403857,300200,8,2026-06-10 17:14:49,COMPLETED,Routine,Phone
403858,300957,8,2026-06-10 17:54:53,COMPLETED,Priority,Phone
403859,300918,3,2026-06-11 00:14:06,COMPLETED,Routine,Mobile
403860,301568,1,2026-06-11 02:35:14,COMPLETED,Routine,Technician
403861,300467,11,2026-06-11 05:25:06,COMPLETED,Routine,Phone
403862,300640,12,2026-06-11 12:14:47,COMPLETED,Routine,Mobile
403863,300928,11,2026-06-11 13:06:52,COMPLETED,Routine,Phone
403864,300383,8,2026-06-11 15:46:22,COMPLETED,Routine,Phone
403865,301767,11,2026-06-11 16:48:57,COMPLETED,Routine,Phone
403866,301306,10,2026-06-11 21:24:41,OPEN,Routine,Technician
403867,300523,2,2026-06-12 01:33:16,OPEN,Routine,Web
403868,301027,9,2026-06-12 02:19:04,OPEN,Emergency,Phone
403869,300656,3,2026-06-12 16:48:31,COMPLETED,Routine,Web
403870,300041,5,2026-06-12 16:59:11,COMPLETED,Emergency,Phone
403871,301800,9,2026-06-12 17:42:11,COMPLETED,Routine,Mobile
403872,301449,6,2026-06-12 18:42:00,COMPLETED,Routine,Phone
403873,301193,12,2026-06-12 20:16:04,OPEN,Routine,Technician
403874,301022,4,2026-06-12 20:37:41,OPEN,Routine,Phone
403875,300445,5,2026-06-12 20:43:35,OPEN,Routine,Technician
403876,301037,7,2026-06-13 04:44:31,COMPLETED,Routine,Web
403877,301283,9,2026-06-13 05:20:32,COMPLETED,Routine,Phone
403878,300291,1,2026-06-13 11:00:58,COMPLETED,Routine,Mobile
403879,300101,10,2026-06-13 11:01:23,OPEN,Routine,Web
403880,300540,4,2026-06-13 17:23:45,COMPLETED,Routine,Phone
403881,301787,7,2026-06-13 19:01:04,COMPLETED,Routine,Phone
403882,300504,10,2026-06-13 20:59:18,COMPLETED,Routine,Technician
403883,300216,12,2026-06-13 23:47:50,OPEN,Priority,Phone
403884,301011,2,2026-06-14 01:35:24,COMPLETED,Priority,Phone
403885,300806,10,2026-06-14 03:56:41,COMPLETED,Routine,Phone
403886,300429,9,2026-06-14 04:44:41,COMPLETED,Routine,Technician
403887,300017,2,2026-06-14 05:36:10,COMPLETED,Routine,Web
403888,301638,11,2026-06-14 06:00:33,OPEN,Routine,Web
403889,301522,9,2026-06-14 11:35:50,COMPLETED,Routine,Phone
403890,300938,12,2026-06-14 15:10:55,COMPLETED,Routine,Web
403891,300454,6,2026-06-14 19:46:55,OPEN,Priority,Mobile
403892,300935,3,2026-06-14 23:52:51,COMPLETED,Routine,Phone
403893,300321,11,2026-06-15 00:55:29,COMPLETED,Routine,Web
403894,301286,4,2026-06-15 14:12:01,OPEN,Emergency,Phone
403895,300841,9,2026-06-15 18:27:50,COMPLETED,Routine,Technician
403896,300121,11,2026-06-15 20:57:01,COMPLETED,Routine,Phone
403897,300571,8,2026-06-15 21:10:03,COMPLETED,Routine,Phone
403898,301134,7,2026-06-15 21:55:50,COMPLETED,Routine,Mobile
403899,300044,7,2026-06-16 00:11:14,COMPLETED,Routine,Phone
403900,301580,7,2026-06-16 01:52:08,COMPLETED,Routine,Technician
403901,301752,9,2026-06-16 02:25:02,CANCELLED,Emergency,Web
403902,300486,3,2026-06-16 08:15:12,COMPLETED,Priority,Web
403903,300097,10,2026-06-16 10:09:48,COMPLETED,Routine,Phone
403904,301234,11,2026-06-16 13:10:13,COMPLETED,Routine,Technician
403905,301768,9,2026-06-16 18:04:01,COMPLETED,Priority,Technician
403906,301021,8,2026-06-16 21:52:11,COMPLETED,Routine,Phone
403907,300892,11,2026-06-16 23:40:32,COMPLETED,Routine,Web
403908,300943,8,2026-06-17 01:21:31,COMPLETED,Routine,Web
403909,301043,3,2026-06-17 01:33:51,COMPLETED,Routine,Phone
403910,301104,10,2026-06-17 01:53:23,COMPLETED,Routine,Phone
403911,301167,6,2026-06-17 05:15:49,CANCELLED,Routine,Mobile
403912,301534,11,2026-06-17 07:44:20,OPEN,Emergency,Phone
403913,300843,4,2026-06-17 08:05:25,COMPLETED,Emergency,Mobile
403914,300087,7,2026-06-17 11:07:03,COMPLETED,Routine,Web
403915,301029,3,2026-06-17 14:42:17,CANCELLED,Routine,Technician
403916,300641,12,2026-06-17 15:22:42,COMPLETED,Routine,Phone
403917,300494,10,2026-06-17 17:18:03,OPEN,Routine,Mobile
403918,300319,10,2026-06-17 17:34:48,COMPLETED,Routine,Phone
403919,300453,12,2026-06-18 10:31:54,COMPLETED,Routine,Phone
403920,300859,10,2026-06-18 20:13:26,COMPLETED,Priority,Phone
403921,301686,12,2026-06-18 20:54:07,COMPLETED,Routine,Phone
403922,301295,3,2026-06-19 08:39:51,CANCELLED,Routine,Web
403923,300012,3,2026-06-19 09:49:32,COMPLETED,Routine,Phone
403924,301036,12,2026-06-19 13:11:03,COMPLETED,Priority,Web
403925,300705,10,2026-06-19 19:43:14,COMPLETED,Routine,Phone
403926,300763,4,2026-06-19 20:01:58,COMPLETED,Routine,Phone
403927,300530,3,2026-06-19 22:16:01,COMPLETED,Routine,Phone
403928,300834,4,2026-06-19 22:46:13,COMPLETED,Priority,Phone
403929,301413,11,2026-06-20 09:52:18,COMPLETED,Routine,Mobile
403930,301487,4,2026-06-20 10:45:01,COMPLETED,Emergency,Phone
403931,300567,12,2026-06-20 12:15:40,COMPLETED,Routine,Phone
403932,301214,3,2026-06-20 12:39:05,COMPLETED,Routine,Web
403933,301229,8,2026-06-20 22:44:46,COMPLETED,Routine,Mobile
403934,301562,4,2026-06-21 00:23:07,COMPLETED,Routine,Phone
403935,300200,7,2026-06-21 03:33:37,COMPLETED,Routine,Web
403936,301781,4,2026-06-21 07:35:15,COMPLETED,Routine,Mobile
403937,301445,10,2026-06-21 13:51:47,COMPLETED,Routine,Web
403938,301265,6,2026-06-21 16:04:29,COMPLETED,Routine,Mobile
403939,300916,10,2026-06-21 16:11:30,OPEN,Routine,Web
403940,300988,8,2026-06-21 16:34:08,CANCELLED,Routine,Phone
403941,301170,5,2026-06-21 22:49:48,COMPLETED,Routine,Web
403942,300359,12,2026-06-22 00:38:17,COMPLETED,Priority,Phone
403943,301209,2,2026-06-22 12:14:55,COMPLETED,Routine,Phone
403944,301492,3,2026-06-22 21:19:58,COMPLETED,Routine,Phone
403945,301247,10,2026-06-23 01:14:15,COMPLETED,Routine,Mobile
403946,301084,12,2026-06-23 04:33:12,COMPLETED,Priority,Technician
403947,300952,10,2026-06-23 04:42:39,COMPLETED,Routine,Web
403948,300307,5,2026-06-23 10:00:29,COMPLETED,Routine,Technician
403949,300186,3,2026-06-23 12:20:53,CANCELLED,Priority,Phone
403950,301278,10,2026-06-23 13:26:06,COMPLETED,Priority,Web
403951,301644,11,2026-06-23 15:44:09,COMPLETED,Priority,Phone
403952,301248,6,2026-06-23 19:48:55,OPEN,Routine,Mobile
403953,300171,1,2026-06-23 20:46:14,COMPLETED,Routine,Phone
403954,301439,1,2026-06-23 20:59:52,COMPLETED,Routine,Phone
403955,301374,6,2026-06-23 23:54:46,COMPLETED,Routine,Web
403956,300859,1,2026-06-24 09:03:23,COMPLETED,Routine,Web
403957,301491,5,2026-06-24 11:41:45,COMPLETED,Routine,Mobile
403958,301581,8,2026-06-24 14:54:19,COMPLETED,Priority,Phone
403959,301610,4,2026-06-24 16:11:01,COMPLETED,Routine,Phone
403960,300259,8,2026-06-24 17:38:20,COMPLETED,Priority,Phone
403961,300535,5,2026-06-24 22:40:53,COMPLETED,Routine,Phone
403962,301771,7,2026-06-25 07:37:16,OPEN,Routine,Technician
403963,300910,11,2026-06-25 08:23:23,COMPLETED,Priority,Technician
403964,301522,4,2026-06-25 11:20:12,COMPLETED,Routine,Phone
403965,301084,10,2026-06-25 19:31:30,COMPLETED,Routine,Technician
403966,300516,4,2026-06-25 23:39:52,COMPLETED,Priority,Phone
403967,300268,6,2026-06-26 02:22:02,COMPLETED,Routine,Web
403968,300581,12,2026-06-26 06:44:39,COMPLETED,Priority,Mobile
403969,301062,2,2026-06-26 08:51:12,COMPLETED,Routine,Phone
